Latitude_Degrees;Longitude_Degrees;Ocean_Name;Ecoregion_Name;Distance_to_Shore;Exposure;Turbidity;Cyclone_Frequency;Date_Year;Percent_Bleaching;Temperature_Kelvin;Temperature_Mean
24.6237;-82.8226;Atlantic;Bahamas and Florida Keys;4119;Exposed;0.057;71.57;2012;12.12;301.89;299.31
25.7778;-80.1116;Atlantic;Bahamas and Florida Keys;1684;Exposed;0.0599;41.60;2015;12.12;303.45;299.78
26.1080;-80.1034;Atlantic;Bahamas and Florida Keys;67;Exposed;0.053;63.75;2016;12.12;302.53;299.72
25.2616;-80.2142;Atlantic;Bahamas and Florida Keys;7748;Exposed;0.1546;55.99;2011;12.17;303.27;299.75
24.9992;-80.4669;Atlantic;Bahamas and Florida Keys;3321;Sheltered;0.1405;62.54;2015;12.2;297.6;299.74
25.0502;-80.3705;Atlantic;Bahamas and Florida Keys;6869;Exposed;0.0745;60.51;2011;12.2;303.21;299.78
25.5284;-80.1187;Atlantic;Bahamas and Florida Keys;5246;Exposed;0.0502;57.93;2015;12.22;304.11;299.8
26.0857;-80.0851;Atlantic;Bahamas and Florida Keys;2447;Exposed;0.053;63.75;2010;12.22;297.38;299.72
-8.1328;157.1582;Pacific;Solomon Islands and Bougainville;10.97;Sheltered;0.0429;46.42;2016;12.23;302.74;302.3
12.5022;-81.7332;Atlantic;Belize and west Caribbean;199.62;Sheltered;0.0311;81.37;2017;12.25;302.66;300.73
12.5022;-81.7332;Atlantic;Belize and west Caribbean;199.62;Sheltered;0.0311;81.37;2017;12.25;302.66;300.73
11.9135;120.0367;Pacific;Sulu Sea;226.14;Sheltered;0.0551;52.11;2014;12.25;303.2;301.97
11.9135;120.0367;Pacific;Sulu Sea;226.14;Sheltered;0.0551;52.11;2014;12.25;303.2;301.97
-4.9720;119.2841;Pacific;Makassar Strait Indonesia;443.09;Sheltered;0.0707;50.49;2016;12.27;302.9;302.25
24.4721;-81.7650;Atlantic;Bahamas and Florida Keys;8537;Exposed;0.0789;53.15;2010;12.28;304.07;299.78
26.2504;-80.0653;Atlantic;Bahamas and Florida Keys;1901;Exposed;0.0447;52.57;2014;12.31;301.83;299.76
24.4706;-81.7490;Atlantic;Bahamas and Florida Keys;9007;Exposed;0.0727;53.15;2010;12.35;303.45;299.78
24.7268;-82.8024;Atlantic;Bahamas and Florida Keys;12592;Exposed;0.063;47.43;2012;12.4;302.77;299.27
-20.039;148.8758;Pacific;Central and northern Great Barrier Reef;562.43;Sheltered;0.0584;47.44;2015;12.5;296.66;298.69
-20.039;148.8758;Pacific;Central and northern Great Barrier Reef;562.43;Sheltered;0.0584;47.44;2015;12.5;296.66;298.69
-27.4142;153.5264;Pacific;Moreton Bay eastern Australia;1268.45;Exposed;0.0653;47.27;2015;12.5;293.85;296.8
-27.4142;153.5264;Pacific;Moreton Bay eastern Australia;1268.45;Exposed;0.0653;47.27;2015;12.5;293.85;296.8
-27.4007;153.4373;Pacific;Moreton Bay eastern Australia;19.72;Sheltered;0.2630;47.27;2017;12.5;296.45;296.31
-27.4007;153.4373;Pacific;Moreton Bay eastern Australia;19.72;Sheltered;0.2630;47.27;2017;12.5;296.45;296.31
-27.3906;153.5511;Pacific;Moreton Bay eastern Australia;3931.54;Exposed;0.0547;47.27;2015;12.5;293.85;296.92
-27.3906;153.5511;Pacific;Moreton Bay eastern Australia;3931.54;Exposed;0.0547;47.27;2015;12.5;293.85;296.92
-27.3906;153.5511;Pacific;Moreton Bay eastern Australia;3931.54;Exposed;0.0547;47.27;2016;12.5;295.6;296.92
-27.3906;153.5511;Pacific;Moreton Bay eastern Australia;3931.54;Exposed;0.0547;47.27;2016;12.5;295.6;296.92
-26.8033;153.1456;Pacific;Moreton Bay eastern Australia;76.55;Exposed;0.1074;49.09;2016;12.5;297.63;296.27
-26.8033;153.1456;Pacific;Moreton Bay eastern Australia;76.55;Exposed;0.1074;49.09;2016;12.5;297.63;296.27
-26.645;153.1608;Pacific;Moreton Bay eastern Australia;4418.41;Exposed;0.1087;49.23;2014;12.5;298.23;296.45
-26.645;153.1608;Pacific;Moreton Bay eastern Australia;4418.41;Exposed;0.1087;49.23;2014;12.5;298.23;296.45
-25.6496;152.9146;Pacific;Moreton Bay eastern Australia;1365.58;Sheltered;0.1062;49.47;2013;12.5;294.6;296.63
-25.6496;152.9146;Pacific;Moreton Bay eastern Australia;1365.58;Sheltered;0.1062;49.47;2013;12.5;294.6;296.63
-23.4388;151.9139;Pacific;Southern Great Barrier Reef;226.58;Sheltered;0.0707;51.46;2017;12.5;297.98;297.35
-23.4388;151.9139;Pacific;Southern Great Barrier Reef;226.58;Sheltered;0.0707;51.46;2017;12.5;297.98;297.35
-22.1347;113.8759;Indian;Ningaloo Reef and coastal north-west Australia;40.86;Exposed;0.0652;54.82;2016;12.5;300.58;298.48
-22.1347;113.8759;Indian;Ningaloo Reef and coastal north-west Australia;40.86;Exposed;0.0652;54.82;2016;12.5;300.58;298.48
-3.8747;-33.8038;Atlantic;Brazil;147478.78;Sheltered;0.0353;49.07;2010;12.5;300.2;300.3
-3.8747;-33.8038;Atlantic;Brazil;147478.78;Sheltered;0.0353;49.07;2010;12.5;300.2;300.3
-3.8604;-33.8187;Atlantic;Brazil;149154.63;Sheltered;0.0353;49.07;2010;12.5;300.78;300.3
-3.8604;-33.8187;Atlantic;Brazil;149154.63;Sheltered;0.0353;49.07;2010;12.5;300.78;300.3
22.5365;114.2675;Pacific;Hong Kong;38.94;Sheltered;0.3318;55.21;2012;12.5;300.01;297.26
22.5365;114.2675;Pacific;Hong Kong;38.94;Sheltered;0.3318;55.21;2012;12.5;300.01;297.26
-16.5427;-151.7408;Pacific;Society Islands French Polynesia;357.92;Sheltered;0.0278;52.33;2017;12.5;303.35;300.87
-16.5427;-151.7408;Pacific;Society Islands French Polynesia;357.92;Sheltered;0.0278;52.33;2017;12.5;303.35;300.87
-16.5336;-151.7343;Pacific;Society Islands French Polynesia;62.87;Sheltered;0.0261;52.33;2017;12.5;301.1;300.85
-16.5336;-151.7343;Pacific;Society Islands French Polynesia;62.87;Sheltered;0.0261;52.33;2017;12.5;301.1;300.85
15.9783;-86.485;Atlantic;Belize and west Caribbean;133.26;Sheltered;0.0602;49.45;2011;12.5;300.63;301.17
15.9783;-86.485;Atlantic;Belize and west Caribbean;133.26;Sheltered;0.0602;49.45;2011;12.5;300.63;301.17
-8.3376;116.0376;Pacific;Lesser Sunda Islands and Savu Sea;158.91;Sheltered;0.0442;47.39;2017;12.5;302.66;301.6
-8.3376;116.0376;Pacific;Lesser Sunda Islands and Savu Sea;158.91;Sheltered;0.0442;47.39;2017;12.5;302.66;301.6
-8.3556;116.0515;Pacific;Lesser Sunda Islands and Savu Sea;216.25;Sheltered;0.0849;47.39;2017;12.5;302.37;301.6
-8.3556;116.0515;Pacific;Lesser Sunda Islands and Savu Sea;216.25;Sheltered;0.0849;47.39;2017;12.5;302.37;301.6
18.4728;-77.4119;Atlantic;Jamaica;521.3;Exposed;0.0277;64.80;2011;12.5;303.79;301.07
18.4728;-77.4119;Atlantic;Jamaica;521.3;Exposed;0.0277;64.80;2011;12.5;303.79;301.07
2.8886;104.0653;Pacific;Sunda Shelf south-east Asia;18.56;Sheltered;0.0612;49.52;2016;12.5;302.98;301.77
2.8886;104.0653;Pacific;Sunda Shelf south-east Asia;18.56;Sheltered;0.0612;49.52;2016;12.5;302.98;301.77
4.2925;113.8258;Pacific;Sunda Shelf south-east Asia;11574.91;Exposed;0.1586;52.98;2010;12.5;303.12;302.55
4.2925;113.8258;Pacific;Sunda Shelf south-east Asia;11574.91;Exposed;0.1586;52.98;2010;12.5;303.12;302.55
4.5042;118.9417;Pacific;Sulu Sea;3251.95;Sheltered;0.0678;54.59;2012;12.5;301.82;301.77
4.5042;118.9417;Pacific;Sulu Sea;3251.95;Sheltered;0.0678;54.59;2012;12.5;301.82;301.77
4.5793;118.9402;Pacific;Sulu Sea;731.97;Sheltered;0.07;54.59;2012;12.5;301.82;301.76
4.5793;118.9402;Pacific;Sulu Sea;731.97;Sheltered;0.07;54.59;2012;12.5;301.82;301.76
6.9558;117.0057;Pacific;Sulu Sea;3023.99;Sheltered;0.1866;54.07;2015;12.5;303.41;302.12
6.9558;117.0057;Pacific;Sulu Sea;3023.99;Sheltered;0.1866;54.07;2015;12.5;303.41;302.12
12.2181;-69.0866;Atlantic;Netherlands Antilles and south Caribbean;108.96;Sheltered;0.0416;48.81;2010;12.5;303.42;300.14
12.2181;-69.0866;Atlantic;Netherlands Antilles and south Caribbean;108.96;Sheltered;0.0416;48.81;2010;12.5;303.42;300.14
12.3848;-69.1600;Atlantic;Netherlands Antilles and south Caribbean;90.95;Sheltered;0.0382;51.04;2012;12.5;300.41;300.24
12.3848;-69.1600;Atlantic;Netherlands Antilles and south Caribbean;90.95;Sheltered;0.0382;51.04;2012;12.5;300.41;300.24
12.3848;-69.1600;Atlantic;Netherlands Antilles and south Caribbean;90.95;Sheltered;0.0382;51.04;2011;12.5;300.71;300.24
12.3848;-69.1600;Atlantic;Netherlands Antilles and south Caribbean;90.95;Sheltered;0.0382;51.04;2011;12.5;300.71;300.24
11.2618;119.6764;Pacific;Sulu Sea;134.35;Sheltered;0.0562;52.79;2013;12.5;303.44;301.53
11.2618;119.6764;Pacific;Sulu Sea;134.35;Sheltered;0.0562;52.79;2013;12.5;303.44;301.53
13.6330;121.0436;Pacific;North Philippines;57.51;Sheltered;0.1162;55.83;2010;12.5;303.12;300.94
13.6330;121.0436;Pacific;North Philippines;57.51;Sheltered;0.1162;55.83;2010;12.5;303.12;300.94
10.1167;99.8444;Pacific;Gulf of Thailand;73.88;Exposed;0.0565;50.27;2014;12.5;302.08;302
10.1167;99.8444;Pacific;Gulf of Thailand;73.88;Exposed;0.0565;50.27;2014;12.5;302.08;302
11.3015;-60.5204;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;155.92;Sheltered;0.2815;52.79;2015;12.5;299.36;300.5
11.3015;-60.5204;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;155.92;Sheltered;0.2815;52.79;2015;12.5;299.36;300.5
24.4450;-81.9284;Atlantic;Bahamas and Florida Keys;8984;Exposed;0.0586;56.58;2016;12.5;303.69;299.79
24.6570;-81.0080;Atlantic;Bahamas and Florida Keys;6775;Exposed;0.0644;62.59;2016;12.5;302.75;299.85
24.6911;-81.0499;Atlantic;Bahamas and Florida Keys;2551;Sheltered;0.1541;62.84;2014;12.5;301.6;299.75
25.0667;-80.3387;Atlantic;Bahamas and Florida Keys;7563;Exposed;0.0745;60.51;2011;12.5;304;299.86
26.149;-80.0966;Atlantic;Bahamas and Florida Keys;408;Exposed;0.043;63.75;2010;12.5;302.06;299.79
-8.3514;116.0883;Pacific;Lesser Sunda Islands and Savu Sea;218.19;Sheltered;0.0372;47.39;2019;12.5;300.39;301.71
-8.3514;116.0883;Pacific;Lesser Sunda Islands and Savu Sea;218.19;Sheltered;0.0372;47.39;2019;12.5;300.39;301.71
11.2979;-60.5089;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;145.06;Sheltered;0.2815;52.79;2018;12.5;301.87;300.5
11.2979;-60.5089;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;145.06;Sheltered;0.2815;52.79;2018;12.5;301.87;300.5
26.2085;-80.0861;Atlantic;Bahamas and Florida Keys;557;Exposed;0.0416;54.65;2010;12.58;297.49;299.76
24.5933;-82.9017;Atlantic;Bahamas and Florida Keys;4534;Exposed;0.0683;71.57;2016;12.61;303.45;299.38
24.5126;-81.6876;Atlantic;Bahamas and Florida Keys;5133;Sheltered;0.1382;56.21;2011;12.67;303.72;299.78
25.0019;-80.4353;Atlantic;Bahamas and Florida Keys;5548;Exposed;0.1711;60.51;2010;12.67;303.25;299.78
24.4744;-81.8949;Atlantic;Bahamas and Florida Keys;6430;Sheltered;0.1262;56.58;2010;12.7;302.63;299.77
24.5184;-81.5345;Atlantic;Bahamas and Florida Keys;9868;Exposed;0.0794;58.42;2016;12.7;303.02;299.84
24.6018;-81.2077;Atlantic;Bahamas and Florida Keys;8391;Exposed;0.0766;62.25;2016;12.7;303.42;299.85
25.9501;-80.1010;Atlantic;Bahamas and Florida Keys;1777;Exposed;0.0548;51.35;2015;12.7;302.07;299.74
27.1317;-80.1340;Atlantic;Bahamas and Florida Keys;1049;Exposed;0.1064;57.69;2011;12.7;302.2;298.86
-15.9829;145.8224;Pacific;Central and northern Great Barrier Reef;38514.12;Sheltered;0.0781;48.80;2013;12.75;297.45;299.65
-15.9829;145.8224;Pacific;Central and northern Great Barrier Reef;38514.12;Sheltered;0.0781;48.80;2013;12.75;297.45;299.65
6.5436;117.9200;Pacific;Sulu Sea;3892.4;Sometimes;0.057;54.44;2017;12.75;302.78;302.21
6.5436;117.9200;Pacific;Sulu Sea;3892.4;Sometimes;0.057;54.44;2017;12.75;302.78;302.21
2.5232;103.9729;Pacific;Sunda Shelf south-east Asia;79.01;Sheltered;0.0906;49.29;2019;12.75;301.51;301.76
2.5232;103.9729;Pacific;Sunda Shelf south-east Asia;79.01;Sheltered;0.0906;49.29;2019;12.75;301.51;301.76
24.9550;-80.4578;Atlantic;Bahamas and Florida Keys;6293;Exposed;0.0504;62.54;2010;12.82;303.42;299.78
26.0467;-80.0945;Atlantic;Bahamas and Florida Keys;1805;Exposed;0.0473;56.97;2015;12.82;302.88;299.73
25.2979;-80.2182;Atlantic;Bahamas and Florida Keys;5172;Exposed;0.1691;55.99;2010;12.86;303.63;299.69
24.7244;-82.8177;Atlantic;Bahamas and Florida Keys;11656;Exposed;0.063;47.43;2016;12.91;303.89;299.27
25.0418;-80.4280;Atlantic;Bahamas and Florida Keys;2156;Sheltered;0.1702;60.51;2013;12.93;303.47;299.69
24.4810;-81.7747;Atlantic;Bahamas and Florida Keys;7369;Exposed;0.0789;53.15;2010;12.96;303.45;299.78
25.9732;-80.0897;Atlantic;Bahamas and Florida Keys;2856;Exposed;0.0609;51.35;2015;12.96;302.36;299.73
26.523;-80.0341;Atlantic;Bahamas and Florida Keys;1345;Exposed;0.0411;56.63;2016;12.96;300.13;299.80
-8.2937;116.7074;Pacific;Lesser Sunda Islands and Savu Sea;146.72;Sheltered;0.0416;35.76;2016;12.99;302.8;301.92
-5.3928;-35.2533;Atlantic;Brazil;5884.5;Exposed;0.1829;49.45;2010;13;303.39;300.62
-5.3928;-35.2533;Atlantic;Brazil;5884.5;Exposed;0.1829;49.45;2010;13;303.39;300.62
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2016;13;302.42;301.86
4.2656;73.0026;Indian;Maldive Islands;207.46;Sheltered;0.0631;42.42;2016;13;302.42;301.86
-8.6633;115.4669;Indian;Lesser Sunda Islands and Savu Sea;320.06;Sheltered;0.0530;46.00;2016;13;301.96;300.96
24.6331;-81.0902;Atlantic;Bahamas and Florida Keys;6234;Exposed;0.1387;62.59;2012;13.04;302.22;299.83
26.0097;-80.0878;Atlantic;Bahamas and Florida Keys;2745;Exposed;0.0452;56.97;2015;13.04;302.36;299.71
26.0117;-80.0876;Atlantic;Bahamas and Florida Keys;2739;Exposed;0.0452;56.97;2012;13.04;301.67;299.71
24.7214;-80.9278;Atlantic;Bahamas and Florida Keys;4663;Sheltered;0.1799;61.18;2011;13.1;303.52;299.79
24.4728;-81.8239;Atlantic;Bahamas and Florida Keys;8133;Exposed;0.0938;53.15;2016;13.21;303.48;299.77
-19.1227;146.8814;Pacific;Central and northern Great Barrier Reef;216.38;Sometimes;0.1384;43.39;2015;13.25;295.99;299.07
-19.1227;146.8814;Pacific;Central and northern Great Barrier Reef;216.38;Sometimes;0.1384;43.39;2015;13.25;295.99;299.07
6.5204;117.9296;Pacific;Sulu Sea;1831.52;Sometimes;0.0612;54.44;2017;13.25;303.04;302.22
6.5204;117.9296;Pacific;Sulu Sea;1831.52;Sometimes;0.0612;54.44;2017;13.25;303.04;302.22
24.5453;-81.4079;Atlantic;Bahamas and Florida Keys;8511;Exposed;0.1210;57.81;2015;13.25;296.77;299.82
25.1138;-80.2974;Atlantic;Bahamas and Florida Keys;7543;Exposed;0.1244;57.05;2010;13.25;303.13;299.81
24.4919;-81.6621;Atlantic;Bahamas and Florida Keys;7750;Exposed;0.0545;55.37;2011;13.33;305.39;299.81
25.2118;-80.3233;Atlantic;Bahamas and Florida Keys;988;Sheltered;0.1875;56.55;2010;13.33;295.39;299.61
25.9983;-80.0894;Atlantic;Bahamas and Florida Keys;2670;Exposed;0.0609;51.35;2015;13.33;302.36;299.71
26.0594;-80.0987;Atlantic;Bahamas and Florida Keys;12154;Exposed;0.0473;56.97;2015;13.33;302.3;299.73
26.2606;-80.0764;Atlantic;Bahamas and Florida Keys;378;Exposed;0.0447;52.57;2015;13.33;300.29;299.73
27.1057;-80.1206;Atlantic;Bahamas and Florida Keys;1313;Exposed;0.1193;57.69;2015;13.33;301.58;299.02
-16.4581;145.9825;Pacific;Central and northern Great Barrier Reef;43068.87;Exposed;0.0622;60.01;2013;13.5;299.51;299.59
-16.4581;145.9825;Pacific;Central and northern Great Barrier Reef;43068.87;Exposed;0.0622;60.01;2013;13.5;299.51;299.59
-26.6352;153.1518;Pacific;Moreton Bay eastern Australia;4189.19;Exposed;0.1087;49.23;2015;13.5;300.22;296.45
-26.6352;153.1518;Pacific;Moreton Bay eastern Australia;4189.19;Exposed;0.1087;49.23;2015;13.5;300.22;296.45
12.5217;-81.7245;Atlantic;Belize and west Caribbean;34.99;Sheltered;0.0311;81.37;2017;13.5;302.66;300.73
12.5217;-81.7245;Atlantic;Belize and west Caribbean;34.99;Sheltered;0.0311;81.37;2017;13.5;302.66;300.73
-4.5053;129.8794;Pacific;Banda Sea and Molucca Islands;45.54;Sheltered;0.032;47.04;2016;13.5;303.54;301.35
-4.5053;129.8794;Pacific;Banda Sea and Molucca Islands;45.54;Sheltered;0.032;47.04;2016;13.5;303.54;301.35
24.6258;-81.1119;Atlantic;Bahamas and Florida Keys;6938;Exposed;0.1387;62.59;2010;13.5;305.44;299.83
24.6325;-82.8766;Atlantic;Bahamas and Florida Keys;429;Sheltered;0.082;71.57;2016;13.54;303.76;299.33
25.2157;-80.2328;Atlantic;Bahamas and Florida Keys;8722;Exposed;0.1047;56.55;2016;13.54;301.92;299.84
25.8421;-80.1049;Atlantic;Bahamas and Florida Keys;1399;Exposed;0.0684;33.22;2010;13.54;303.05;299.7
25.8728;-80.1067;Atlantic;Bahamas and Florida Keys;1283;Exposed;0.0684;33.22;2011;13.54;302.27;299.7
25.3673;-80.1402;Atlantic;Bahamas and Florida Keys;8182;Exposed;0.0818;57.28;2011;13.56;302.52;299.84
25.3875;-80.1506;Atlantic;Bahamas and Florida Keys;6136;Exposed;0.0608;57.28;2010;13.56;301.73;299.89
24.5532;-81.3794;Atlantic;Bahamas and Florida Keys;7698;Exposed;0.1210;57.81;2016;13.58;304.19;299.82
24.7029;-82.8147;Atlantic;Bahamas and Florida Keys;9671;Sheltered;0.1219;47.43;2015;13.58;303.47;299.27
24.7972;-80.7838;Atlantic;Bahamas and Florida Keys;1967;Sheltered;0.2015;59.52;2015;13.58;303.25;299.73
26.5221;-80.0334;Atlantic;Bahamas and Florida Keys;1431;Exposed;0.0411;56.63;2010;13.58;303.35;299.80
24.7040;-80.9004;Atlantic;Bahamas and Florida Keys;6897;Exposed;0.08;61.18;2011;13.62;303.56;299.83
24.4673;-81.7415;Atlantic;Bahamas and Florida Keys;9453;Exposed;0.0727;53.15;2010;13.64;303.45;299.78
25.2991;-80.2202;Atlantic;Bahamas and Florida Keys;4924;Exposed;0.1691;55.99;2012;13.68;302.58;299.69
24.4686;-81.7286;Atlantic;Bahamas and Florida Keys;9754;Exposed;0.0727;53.15;2011;13.7;305.25;299.8
-22.6524;43.2737;Indian;South Madagascar;3717.17;Exposed;0.069;38.89;2016;13.73;302.85;299.69
25.6921;-80.0964;Atlantic;Bahamas and Florida Keys;5835;Exposed;0.1066;52.58;2013;13.73;302.21;299.77
26.1600;-80.0825;Atlantic;Bahamas and Florida Keys;1649;Exposed;0.043;63.75;2015;13.73;302.78;299.79
-19.7456;149.1658;Pacific;Central and northern Great Barrier Reef;40871.05;Sheltered;0.0891;48.37;2013;13.75;299.95;298.59
-19.7456;149.1658;Pacific;Central and northern Great Barrier Reef;40871.05;Sheltered;0.0891;48.37;2013;13.75;299.95;298.59
-15.9829;145.8224;Pacific;Central and northern Great Barrier Reef;38514.12;Sheltered;0.0781;48.80;2015;13.75;298.91;299.65
-15.9829;145.8224;Pacific;Central and northern Great Barrier Reef;38514.12;Sheltered;0.0781;48.80;2015;13.75;298.91;299.65
-8.3487;116.0858;Pacific;Lesser Sunda Islands and Savu Sea;144.8;Sheltered;0.0372;47.39;2015;13.75;303.92;301.71
-8.3487;116.0858;Pacific;Lesser Sunda Islands and Savu Sea;144.8;Sheltered;0.0372;47.39;2015;13.75;303.92;301.71
-3.1018;135.6233;Pacific;Cenderawasih Bay Papua;410.27;Sheltered;0.088;50.97;2010;13.75;302.13;303.26
-3.1018;135.6233;Pacific;Cenderawasih Bay Papua;410.27;Sheltered;0.088;50.97;2010;13.75;302.13;303.26
2.2261;104.0531;Pacific;Sunda Shelf south-east Asia;100.92;Sheltered;0.0988;48.82;2017;13.75;302.25;301.83
2.2261;104.0531;Pacific;Sunda Shelf south-east Asia;100.92;Sheltered;0.0988;48.82;2017;13.75;302.25;301.83
4.2295;118.6800;Pacific;Sulu Sea;828.79;Sheltered;0.1022;54.38;2019;13.75;303.54;301.78
4.2295;118.6800;Pacific;Sulu Sea;828.79;Sheltered;0.1022;54.38;2019;13.75;303.54;301.78
5.7328;102.9975;Pacific;Sunda Shelf south-east Asia;67.53;Sheltered;0.056;49.63;2019;13.75;303.94;302.23
5.7328;102.9975;Pacific;Sunda Shelf south-east Asia;67.53;Sheltered;0.056;49.63;2019;13.75;303.94;302.23
6.5065;117.9275;Pacific;Sulu Sea;1024.04;Sometimes;0.0612;54.44;2011;13.75;303.69;302.22
6.5065;117.9275;Pacific;Sulu Sea;1024.04;Sometimes;0.0612;54.44;2011;13.75;303.69;302.22
3.435;73.4222;Indian;Maldive Islands;855.84;Sheltered;0.0825;42.45;2017;13.75;301.76;301.93
3.435;73.4222;Indian;Maldive Islands;855.84;Sheltered;0.0825;42.45;2017;13.75;301.76;301.93
13.9768;120.6077;Pacific;North Philippines;90.28;Exposed;0.0572;52.67;2019;13.75;302.89;301.32
13.9768;120.6077;Pacific;North Philippines;90.28;Exposed;0.0572;52.67;2019;13.75;302.89;301.32
24.5139;-81.5633;Atlantic;Bahamas and Florida Keys;8934;Exposed;0.0816;58.42;2016;13.79;303.63;299.84
24.8455;-80.6204;Atlantic;Bahamas and Florida Keys;6361;Exposed;0.0794;60.12;2011;13.79;303.37;299.86
25.2142;-80.2147;Atlantic;Bahamas and Florida Keys;10447;Exposed;0.1047;56.55;2012;13.86;301.92;299.84
24.5248;-81.5760;Atlantic;Bahamas and Florida Keys;7323;Exposed;0.0816;58.42;2016;13.89;303.77;299.81
24.7503;-80.9318;Atlantic;Bahamas and Florida Keys;1451;Sheltered;0.2352;59.52;2010;13.89;305.39;299.68
25.8226;-80.0906;Atlantic;Bahamas and Florida Keys;2981;Exposed;0.0616;41.60;2016;13.89;301.1;299.73
26.5516;-80.0304;Atlantic;Bahamas and Florida Keys;1102;Exposed;0.0434;56.63;2015;13.89;301.17;299.8
25.2572;-80.2204;Atlantic;Bahamas and Florida Keys;7460;Exposed;0.1546;55.99;2012;13.94;301.4;299.75
24.5409;-81.5991;Atlantic;Bahamas and Florida Keys;5023;Sheltered;0.0971;58.42;2011;13.98;303.9;299.72
24.6971;-81.0378;Atlantic;Bahamas and Florida Keys;2563;Sheltered;0.1570;62.84;2011;14;303.08;299.75
25.4630;-80.1296;Atlantic;Bahamas and Florida Keys;5401;Exposed;0.1491;58.01;2011;14.01;303.45;299.8
24.6022;-82.9818;Atlantic;Bahamas and Florida Keys;6454;Exposed;0.0629;51.47;2014;14.04;302.87;299.43
26.0119;-80.1120;Atlantic;Bahamas and Florida Keys;284;Exposed;0.046;56.97;2010;14.04;303.78;299.71
26.1746;-80.0746;Atlantic;Bahamas and Florida Keys;2199;Exposed;0.0442;54.65;2010;14.04;301.25;299.78
24.7234;-82.7826;Atlantic;Bahamas and Florida Keys;13394;Exposed;0.0546;47.43;2012;14.06;302.77;299.27
-18.0847;179.263;Pacific;Fiji;4639.8;Sheltered;0.08;44.25;2016;14.13;301.32;299.86
25.5892;-80.0968;Atlantic;Bahamas and Florida Keys;6403;Exposed;0.0999;57.13;2011;14.14;303.32;299.82
18.4745;-66.1874;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;44.19;Sheltered;0.0781;44.08;2017;14.25;300.65;300.34
18.4745;-66.1874;Atlantic;Hispaniola Puerto Rico and Lesser Antilles;44.19;Sheltered;0.0781;44.08;2017;14.25;300.65;300.34
24.5421;-81.4153;Atlantic;Bahamas and Florida Keys;9010;Exposed;0.1210;57.81;2015;14.25;296.77;299.82
25.7968;-80.0955;Atlantic;Bahamas and Florida Keys;2858;Exposed;0.0616;41.60;2011;14.29;303.19;299.73
26.2302;-80.0873;Atlantic;Bahamas and Florida Keys;149;Exposed;0.0424;54.65;2010;14.29;303.03;299.76
25.8531;-80.1037;Atlantic;Bahamas and Florida Keys;1503;Exposed;0.0684;33.22;2011;14.32;301.63;299.7
24.5487;-81.5330;Atlantic;Bahamas and Florida Keys;6820;Sheltered;0.1646;58.42;2011;14.34;301.91;299.75
25.1347;-80.2759;Atlantic;Bahamas and Florida Keys;8358;Exposed;0.0577;57.05;2013;14.34;301.95;299.88
-8.0499;157.1956;Pacific;Solomon Islands and Bougainville;36.08;Sheltered;0.0436;46.53;2016;14.38;303.1;302.25
25.1145;-80.3445;Atlantic;Bahamas and Florida Keys;3683;Sheltered;0.1629;58.32;2013;14.38;301.95;299.74
26.0095;-80.1012;Atlantic;Bahamas and Florida Keys;1403;Exposed;0.0452;56.97;2014;14.44;302.27;299.71
-10.2762;166.2787;Pacific;Vanuatu;1063.78;Sheltered;0.0837;44.38;2010;14.5;301.85;301.73
